,yTestTrue,VGG16_0,VGG16_1,VGG16_2,VGG16_3,ResNet50_0,ResNet50_1,ResNet50_2,ResNet50_3,InceptionV3_0,InceptionV3_1,InceptionV3_2,InceptionV3_3,Xception_0,Xception_1,Xception_2,Xception_3
DME-7432714-1,3,0.0059882523,0.00093724066,3.064763e-05,0.99304384,1.1214136e-05,1.0373897e-06,1.4481437e-05,0.9999733,0.0006030818,0.0015298255,0.0003692673,0.99749786,5.973497e-06,0.0003506301,0.00020373444,0.99943966
DME-7434518-1,3,0.88866955,0.0008493312,1.6972575e-07,0.110480905,0.78181326,0.21558201,3.9006067e-05,0.0025657425,0.021189997,0.033582408,0.0006622737,0.9445653,0.98712337,1.0869388e-06,4.01117e-06,0.012871543
DME-7469235-1,3,2.9088185e-06,3.1306493e-07,0.00027046644,0.99972636,7.485593e-08,2.141459e-07,0.00013025964,0.99986947,6.868322e-05,2.5274435e-06,5.407485e-05,0.9998747,1.5278995e-06,5.5204714e-07,3.409883e-06,0.9999945
DME-7503514-1,3,0.0072890413,8.1487204e-05,0.00010373821,0.9925257,0.017499838,0.052900806,0.001088206,0.92851114,0.0016269143,0.0039596297,0.02397704,0.97043645,1.5843483e-05,7.992234e-06,2.650573e-05,0.9999497
DME-7558688-1,3,7.824798e-05,5.3625816e-05,4.670874e-06,0.9998635,0.0032001964,4.9998995e-05,0.026988976,0.9697608,0.0012081002,0.0022848581,0.0026603083,0.99384683,0.00073603616,1.6931921e-05,1.8068098e-05,0.99922895
DME-7573590-1,3,1.389162e-08,3.887372e-10,1.362865e-08,1.0,3.7370583e-07,1.4372115e-05,5.9995596e-06,0.99997926,0.00031662788,0.0004153197,0.13071,0.8685581,3.853349e-08,2.7902082e-08,7.417972e-07,0.99999917
DME-7578162-1,3,0.004353612,0.00032122733,3.5323498e-07,0.99532473,0.0013496283,0.35765886,0.010901902,0.63008964,0.0058961194,0.0025708799,0.03991798,0.951615,7.717879e-06,9.110368e-08,0.0013532009,0.9986389
DME-7585263-1,3,8.4583185e-08,9.291276e-08,3.8743547e-06,0.99999595,0.00030571935,3.582738e-05,0.00012467273,0.9995339,8.397811e-06,8.496984e-05,7.013648e-05,0.99983656,4.388425e-06,3.1261907e-06,2.8590184e-05,0.9999639
DME-7585263-2,3,2.2578702e-06,7.507119e-07,4.1891117e-06,0.99999285,0.0028883526,6.5969803e-06,5.4096786e-06,0.99709964,7.4712425e-06,3.3889923e-05,1.5974852e-05,0.99994266,5.1684106e-06,2.476287e-05,6.474803e-05,0.99990535
DME-7585263-3,3,7.279631e-08,8.284731e-07,1.8464556e-05,0.99998057,1.7161323e-06,4.5050285e-08,1.2496004e-06,0.999997,0.00022428556,0.0027384788,0.0015366565,0.9955005,1.7754413e-05,2.7355603e-05,0.0014141134,0.99854076
DME-7591008-1,3,7.550359e-08,5.5101484e-10,4.9168088e-05,0.99995077,1.8089071e-05,9.333394e-07,0.00027870823,0.99970216,0.0006671255,0.0035052388,0.011155471,0.9846721,0.00022720806,0.00092786376,0.0037012803,0.99514365
DME-7614088-1,3,7.187758e-06,0.0002783833,0.27586707,0.72384745,9.2676455e-05,0.0054217856,0.85528326,0.13920228,0.00019782556,0.002501143,0.9468595,0.050441526,3.4032307e-06,1.7625059e-08,0.22094125,0.7790553
DME-7650134-1,3,0.0024542778,0.0089869695,2.6361698e-05,0.9885323,0.00034905865,9.984449e-05,0.00025921463,0.9992919,8.467593e-05,0.0004979793,1.6696817e-05,0.9994006,9.927818e-07,3.3171908e-08,3.66986e-06,0.99999523
DME-7650134-2,3,0.00015801983,0.0009513643,0.00018248643,0.9987081,0.00019462203,8.130295e-05,0.00033277794,0.9993913,0.00022264995,6.246817e-05,0.0005123633,0.99920255,9.0846254e-07,7.446789e-08,4.3625274e-05,0.9999554
DME-7706610-1,3,6.044558e-07,1.1868367e-07,0.0009506111,0.99904865,3.4990978e-06,3.8562384e-08,3.34929e-05,0.9999629,0.00042673326,0.00046496416,0.0022967337,0.99681157,6.238655e-05,7.7357494e-05,0.00013638343,0.99972385
DME-7706610-2,3,0.00033651156,7.003802e-07,3.5131163e-06,0.9996593,8.087331e-05,1.5327947e-05,0.0064759734,0.9934278,0.00012993782,0.0004684219,0.0018539685,0.9975477,0.00044925013,0.00012294577,0.0011792803,0.9982486
DME-7706610-3,3,0.010728312,3.202339e-05,2.4682919e-05,0.9892151,9.474668e-08,1.2728557e-12,8.505195e-06,0.9999914,0.0018634149,0.00018695257,0.0014605209,0.99648917,0.6098899,2.7361089e-06,0.00710402,0.3830033
DME-7756213-1,3,0.3400515,0.044016533,0.00025670836,0.6156752,0.005978174,0.00010134415,5.3996275e-05,0.9938665,0.005873458,0.00028445883,0.0004910458,0.99335104,0.00066599203,2.6652626e-07,0.005389735,0.993944
DME-7757895-1,3,2.0004509e-10,3.5790975e-09,8.396974e-06,0.99999166,1.9228995e-07,1.3688305e-06,0.0037312768,0.99626726,0.016368588,0.005253335,0.24423155,0.73414654,3.6071674e-07,2.7614178e-09,5.425558e-06,0.99999416
DME-7763916-1,3,1.9751235e-08,1.4549378e-08,9.875045e-06,0.9999901,4.2579417e-05,0.0070519345,0.7538272,0.23907825,0.0002416914,8.1471924e-05,0.0032917054,0.9963851,0.00034098476,0.0018941069,0.98387444,0.013890356
DME-7780589-1,3,1.4943355e-08,2.0058605e-12,4.073859e-11,1.0,2.7856519e-08,1.8453916e-07,3.5159394e-07,0.9999994,0.00010661244,0.00013290027,0.0008247273,0.99893576,0.000110378634,1.4128026e-06,9.098763e-06,0.9998791
DME-778975-1,3,4.662678e-09,2.1426318e-08,0.02310736,0.9768926,7.813879e-05,1.0945487e-06,3.5400477e-05,0.9998853,0.012500603,0.92727983,0.03775962,0.022459991,0.0014021954,0.0003119391,0.0057812193,0.9925046
DME-778975-2,3,5.550877e-06,0.0005639319,0.0007662965,0.99866414,2.7592612e-06,0.00026454474,2.7268354e-05,0.9997054,0.0001003306,0.00019217706,0.0017755862,0.99793184,5.408571e-05,1.7687084e-06,7.4460826e-05,0.9998696
DME-7793366-1,3,1.5499118e-05,4.7778652e-08,0.00016703948,0.99981755,1.0722923e-05,2.6699052e-08,0.00036974315,0.9996195,8.124058e-05,0.00029564265,0.0020484303,0.99757475,8.9831854e-05,6.634498e-06,0.00027659314,0.9996269
DME-7837305-1,3,0.00016665047,0.0004889953,0.037266824,0.96207756,0.03404143,0.0014212648,0.041105114,0.9234321,0.011871785,0.0005356756,0.013015212,0.9745773,0.00048282076,3.6863876e-05,0.00054770487,0.99893266
DME-7837305-2,3,1.2702122e-06,6.4376973e-06,0.0024127532,0.9975795,0.190468,0.00013346969,0.0017700826,0.8076285,0.0035529542,0.04110669,0.042070393,0.91326994,0.001115045,0.017733734,0.26820835,0.71294284
DME-7837305-3,3,0.0013064364,0.0013530148,0.0022558435,0.9950847,0.090688124,9.266493e-06,3.8278e-05,0.9092643,0.0014303239,0.05749099,0.003676595,0.9374021,1.3990117e-05,1.8605315e-05,0.0003879336,0.99957937
DME-7837305-4,3,0.0027813404,0.19304836,0.009631815,0.7945385,0.9945334,0.002693356,0.00010272624,0.0026704215,0.03575428,0.009026025,0.08938624,0.8658335,0.02089237,0.00035760427,0.0113860015,0.96736395
DME-7837305-5,3,3.22099e-07,1.0156407e-07,0.001305844,0.99869365,7.524902e-08,1.4534737e-10,4.8557766e-05,0.99995136,0.0012667998,0.003209244,0.051851768,0.9436722,3.780417e-05,3.3984983e-05,0.0034838298,0.9964444
DME-7843891-1,3,7.523309e-06,3.9684186e-05,0.008820534,0.9911322,0.00069380767,0.02160916,0.8167004,0.16099665,0.0345364,0.30257374,0.60976726,0.05312259,0.005718653,1.627236e-05,0.4640469,0.5302182
DME-7846574-1,3,4.3161858e-08,1.8855958e-07,1.0569363e-06,0.9999987,2.5158624e-06,2.1383512e-08,2.5419133e-06,0.999995,0.0018329745,0.00061643653,0.0039636865,0.9935869,9.473037e-07,5.999297e-09,9.086504e-07,0.9999981
DME-7870558-1,3,7.7668024e-05,7.5313287e-06,2.410578e-06,0.9999124,0.73968005,2.9479565e-05,6.998596e-05,0.26022047,0.0021661385,2.3948573e-05,0.00022853795,0.99758136,5.629254e-05,1.5647699e-07,8.515039e-06,0.99993503
DME-7870558-2,3,2.0940751e-08,6.8313755e-10,6.459547e-07,0.9999994,1.9286126e-07,2.1066567e-06,0.059037443,0.94096017,0.0003077128,9.896705e-06,0.0012270071,0.9984554,1.6928132e-05,2.4394867e-06,2.424822e-05,0.9999565
DME-7870558-3,3,4.904608e-07,5.3647105e-09,2.1030098e-07,0.9999993,2.911025e-06,3.2338177e-09,8.0757644e-07,0.9999963,2.314235e-05,9.0940994e-05,4.7118814e-05,0.9998388,8.364231e-07,4.1983417e-09,1.197222e-06,0.999998
DME-7870558-4,3,1.1480402e-06,5.839586e-07,6.991279e-06,0.9999912,5.840455e-07,2.6904573e-10,6.388319e-07,0.9999988,2.5069234e-05,8.885633e-06,3.6612415e-05,0.9999294,1.00091746e-07,5.972814e-10,4.5842236e-07,0.9999994
DME-7907461-1,3,0.17813945,0.7101568,0.09587935,0.015824446,0.9979996,0.00088005175,7.324955e-05,0.0010470718,0.5176961,0.011082825,0.09277033,0.37845075,0.88572353,0.005937915,0.014125382,0.094213165
DME-7918201-1,3,0.00043699748,0.03497801,0.91365755,0.050927464,0.8914085,0.008461026,0.04713633,0.052994095,0.12739028,0.20546666,0.22320788,0.4439352,0.07624814,0.011590901,0.0930424,0.81911856
DME-7918201-2,3,2.2969205e-05,1.0730236e-06,3.2945763e-07,0.99997556,0.0001441175,2.58009e-05,0.00024816257,0.9995819,0.00081358006,5.9961007e-05,0.0004978375,0.9986286,7.088497e-06,3.0819363e-06,8.564601e-06,0.9999813
DME-7928636-1,3,6.285685e-06,3.26645e-07,0.0027369678,0.99725634,0.010315143,0.0016098401,0.00062963046,0.98744535,0.00449852,0.0003115527,0.0006336565,0.9945562,0.062206395,0.00017427922,0.0065828734,0.9310365
DME-7928636-2,3,3.916927e-05,1.4077027e-06,5.362614e-05,0.9999058,0.0064135487,0.15888767,0.0021977834,0.832501,0.0011268621,0.004739559,0.015170197,0.9789634,6.881692e-07,2.3750938e-07,2.5357065e-07,0.9999988
DME-7934335-1,3,0.007663609,0.09876677,0.0062385527,0.88733107,7.746294e-06,5.2908603e-05,0.00031864637,0.9996207,0.0011168314,0.009289305,0.30509368,0.6845002,1.0897711e-05,7.721166e-06,0.00037486348,0.99960655
DME-7939555-1,3,0.0011455321,0.00013570928,0.0016201339,0.9970987,0.023701746,3.3712837e-05,0.00037428783,0.9758902,0.00052499847,2.8992861e-05,0.00033197348,0.9991141,0.00042669213,0.00019063987,0.0006300555,0.9987526
DME-7939555-2,3,0.015776694,0.00061452965,0.0045540864,0.9790547,0.00096502766,1.0342987e-05,1.9354151e-05,0.99900526,0.0002646604,0.00030206228,0.00577673,0.9936566,6.3884245e-06,8.998372e-08,0.00011989652,0.99987364
DME-7939555-3,3,0.00041201885,1.7090717e-05,6.300811e-06,0.9995646,9.4713914e-07,1.5805973e-11,6.272761e-08,0.9999989,0.00015726766,2.2445063e-05,0.00032540713,0.9994949,2.8103802e-06,2.4607358e-08,7.158204e-06,0.99999
DME-7939555-4,3,0.00051845826,6.1054794e-05,0.00048018736,0.9989404,5.925505e-06,7.509004e-09,5.7218072e-05,0.9999368,0.00025073354,0.0009961496,0.004446521,0.9943065,3.228489e-05,5.3258104e-06,0.00012380656,0.9998385
DME-7939555-5,3,0.005112366,0.0005054523,0.00092148205,0.99346066,0.001902436,9.055663e-05,0.0003076373,0.9976993,8.124105e-06,4.918368e-06,0.00015244783,0.99983454,5.424687e-05,9.340283e-08,4.744919e-06,0.9999409
DME-7972888-1,3,6.870412e-06,9.275799e-09,6.023583e-07,0.9999925,0.001027894,0.00018514578,0.0057529593,0.993034,1.01603755e-05,1.7142913e-05,0.00040767138,0.99956506,1.6418431e-07,1.0538094e-05,2.43287e-06,0.9999869
DME-7983936-1,3,0.00011102934,1.1514302e-08,7.958986e-07,0.99988806,0.0017698662,0.024605766,0.114263065,0.8593613,0.00034755762,0.0036292,0.005339896,0.9906833,2.7195977e-06,1.129242e-07,2.2067386e-06,0.9999949
DME-7990001-1,3,1.3741955e-05,0.00040791155,0.002197671,0.9973807,6.2748722e-06,0.0041751894,0.0026739526,0.9931445,0.0007490596,0.03789067,0.14266098,0.81869924,7.63924e-05,0.0012625819,0.0067521487,0.99190885
DME-8000885-1,3,0.0002803976,0.023780061,0.018923823,0.9570157,0.085392915,0.00042348186,0.6801432,0.23404044,0.0032929173,0.00038748444,0.11366178,0.88265777,0.0013311784,0.000109100154,0.00025492266,0.99830484
DME-8019418-1,3,8.2652004e-05,3.7942172e-07,1.1730347e-08,0.9999169,0.0002038313,0.00014654071,2.178692e-05,0.9996278,9.5763426e-05,9.036778e-05,0.01664603,0.9831678,0.00017925391,0.0013098341,3.391278e-05,0.99847704
DME-8019418-2,3,4.299254e-05,3.1006953e-06,1.5313171e-07,0.99995375,8.654746e-05,0.00015419266,0.0006755308,0.99908376,0.00070716854,0.00018082678,0.00072105636,0.99839103,7.0879236e-05,9.172553e-06,7.8282384e-05,0.9998416
DME-8019418-3,3,2.3856823e-05,1.8016734e-05,4.834459e-06,0.99995327,0.003107807,0.00027952343,9.546885e-06,0.99660313,0.0006633962,0.0018855957,0.0032051597,0.99424595,7.853679e-06,7.114735e-06,6.496272e-06,0.99997854
DME-8019418-4,3,1.8135539e-05,9.182682e-09,2.7635858e-07,0.99998164,0.0040902756,0.0010746887,0.016411642,0.9784234,0.00019064502,3.4027482e-05,7.628706e-05,0.9996991,0.0016269677,1.7266479e-05,0.0007600305,0.9975957
DME-8021831-1,3,9.264427e-06,1.14140875e-08,1.7290672e-09,0.9999907,8.430712e-05,0.023516,0.043527786,0.9328719,0.0003128109,0.00011535327,0.0006542825,0.9989176,4.2662214e-05,6.901626e-07,3.019788e-05,0.99992645
DME-8056259-1,3,0.00030376445,5.330378e-06,2.113412e-06,0.99968874,0.0020320006,4.727156e-05,0.010123524,0.9877972,0.41860127,0.08687118,0.28603858,0.20848899,0.028059736,0.0013930388,0.17393973,0.7966075
DME-8080050-1,3,0.00022832287,0.0009802161,0.00060504215,0.9981864,6.3259354e-06,0.0034411822,0.9490312,0.04752132,0.0074869073,0.008536136,0.28672475,0.6972522,4.064304e-05,2.6219666e-06,0.22795218,0.7720046
DME-8130267-1,3,4.3942826e-08,4.9134474e-08,3.8704447e-06,0.99999607,0.0006712673,2.1755771e-07,0.00015741488,0.99917114,1.2081652e-05,0.00053136185,0.0009247802,0.9985318,8.671989e-07,1.0784203e-06,1.4419778e-05,0.99998367
DME-8136649-1,3,0.0005137625,3.5099103e-05,8.189488e-06,0.9994429,0.04302521,0.00017193693,1.0203265e-05,0.95679265,0.48229071,0.39100042,0.033967566,0.092741296,0.0094773555,0.0017836683,0.0005652714,0.98817366
DME-8167779-1,3,0.0073004663,0.0005564256,4.114554e-05,0.99210197,0.116891846,0.0013252258,0.00047227446,0.8813107,0.0002675169,0.0005689344,0.002420499,0.996743,0.00028485234,1.4669479e-05,0.0001884284,0.9995121
DME-8177380-1,3,0.13523255,0.00018340557,3.5911087e-06,0.86458045,0.002388789,0.22178456,0.0023496293,0.7734771,0.0008920955,0.0012582986,0.00014720636,0.9977024,0.00023279383,4.4271187e-06,0.00014497612,0.9996177
DME-8177380-2,3,0.15583105,0.0015206783,1.9082074e-06,0.84264636,0.034538932,0.06712215,0.00021145897,0.8981275,0.0028059713,8.499123e-05,0.00088923436,0.9962198,0.0021295731,9.458173e-06,7.217876e-05,0.9977888
DME-8177380-3,3,0.31082773,0.045174956,1.1290062e-05,0.643986,0.14890495,0.088270046,0.0019676867,0.7608574,0.0012605615,0.00041957592,0.001372616,0.9969472,0.00092405104,9.835749e-06,1.8724966e-05,0.99904746
DME-8200056-1,3,0.000105961044,6.684791e-07,4.2905235e-09,0.9998933,4.3509644e-05,0.01067546,0.00044480784,0.98883635,0.0008971096,5.772048e-06,0.0006835135,0.99841356,2.8366885e-05,5.8783185e-06,9.443423e-06,0.99995637
DME-8200056-2,3,5.7691045e-07,9.63654e-09,1.9491472e-05,0.99997985,0.06481036,0.00016583475,0.00020380407,0.93482,0.0034126588,0.00059498276,0.031679697,0.9643127,5.633193e-06,7.902255e-07,0.002344723,0.9976489
DME-8200056-3,3,0.0005824298,1.4475511e-06,1.1141317e-06,0.99941504,0.00067045534,0.18350345,0.031245809,0.7845803,0.00040293246,0.0006119864,0.0002675754,0.99871755,7.386861e-05,6.354991e-07,8.403958e-06,0.99991703
DME-8218042-1,3,2.3578805e-06,4.5006836e-08,5.0417646e-07,0.99999714,1.7098875e-05,8.450312e-08,2.2176959e-05,0.99996066,7.730801e-05,1.9042121e-05,4.9214716e-05,0.99985445,2.9231643e-07,6.363583e-08,1.3321087e-06,0.99999833
DME-8231523-1,3,0.0008733908,4.862786e-05,1.0875053e-06,0.99907684,1.9217474e-05,2.062022e-06,1.5684143e-05,0.9999629,6.0390565e-05,2.932929e-05,2.6518142e-05,0.9998838,3.4017245e-07,4.903662e-07,5.836205e-06,0.9999933
DME-82328-1,3,3.684782e-07,1.0656353e-08,7.489509e-08,0.9999995,3.8901543e-08,1.2956816e-06,0.001177547,0.9988211,0.00084816315,9.662555e-05,0.00055841496,0.9984969,4.767275e-05,2.5094357e-07,7.0760357e-06,0.99994504
DME-8366524-1,3,0.66394013,0.0052810535,6.571073e-05,0.33071312,0.22826713,0.3101112,0.008615973,0.45300564,0.36190364,0.45276725,0.030662721,0.15466642,0.85880744,0.130338,0.0004632757,0.010391228
DME-8366524-2,3,0.33283517,0.6670885,2.010386e-05,5.626519e-05,0.9831739,0.016554037,2.482884e-05,0.0002472123,0.15191059,0.21517003,0.0019456601,0.6309737,0.66212726,6.607111e-05,0.00023857546,0.33756807
DME-8426419-1,3,3.8200305e-08,6.5291414e-07,3.909151e-06,0.99999535,0.00016447995,0.58306843,0.2786632,0.13810395,0.002612418,0.022291573,0.6134031,0.36169297,0.00013959777,0.0003930406,0.004361201,0.9951062
DME-8426419-2,3,4.055132e-06,7.641541e-07,0.0058600074,0.99413514,0.4209836,0.002981598,0.0002249493,0.57580984,0.0018750256,0.01354638,0.013537701,0.9710409,4.621441e-06,1.5098644e-06,1.5499249e-05,0.9999784
DME-8457431-1,3,3.355318e-06,1.0567169e-05,0.026772534,0.9732135,0.37545237,0.0015991804,0.005608426,0.61734,0.0006490768,0.004870944,0.0026549497,0.991825,3.9754636e-05,0.000114210634,0.10248291,0.8973631
DME-8469406-1,3,0.003997774,0.054008465,0.012411644,0.9295822,0.002940473,0.13737789,0.019653957,0.8400276,0.0031549016,0.013529826,0.005009455,0.9783059,4.5896657e-05,0.0007469273,0.032048356,0.96715873
DME-8472707-1,3,0.90464693,5.899842e-06,0.00034327828,0.09500394,0.7484899,0.1603725,0.0044148774,0.08672266,0.9622851,0.0030031789,0.003627941,0.031083781,0.2153584,0.00032696486,0.00036484996,0.7839498
DME-8477096-1,3,2.4017313e-06,0.00010877485,2.3562213e-06,0.9998864,4.1594996e-07,6.1915806e-09,9.553852e-07,0.99999857,4.398901e-05,0.00017508896,0.18705738,0.8127235,7.117528e-08,1.2663528e-08,0.00056237314,0.9994375
DME-8525575-1,3,0.0066557615,0.00019805634,8.342575e-09,0.9931462,0.023789044,0.017001426,4.6338322e-05,0.9591632,0.0020178456,7.714105e-05,3.345873e-06,0.9979017,0.0016790982,7.001175e-05,8.4652034e-05,0.99816626
DME-8525575-2,3,0.023333943,0.13695101,0.00014417496,0.8395708,0.06905969,0.0055476166,0.00018874355,0.925204,0.2513709,0.0064026704,0.0023377575,0.7398886,0.11675747,5.235452e-05,4.8230602e-05,0.883142
DME-8525575-3,3,0.18334216,5.5298682e-05,7.599128e-08,0.8166025,0.004249492,0.00096770993,1.4007879e-05,0.99476886,0.09390822,0.004574258,0.0028223088,0.89869523,0.0006107297,1.196484e-07,4.1907874e-06,0.999385
DME-8525575-4,3,1.8050745e-05,1.8177802e-07,1.1396384e-06,0.99998057,0.0014088139,5.0045763e-08,3.942176e-06,0.99858725,0.0012942879,0.0002540872,0.003433619,0.995018,7.317375e-07,4.6174247e-08,2.9122222e-07,0.9999989
DME-8525575-5,3,2.0663506e-07,3.774935e-07,8.732203e-07,0.99999857,0.0043502203,8.505105e-05,0.0022861303,0.99327856,9.687169e-05,3.8310754e-06,2.0024776e-05,0.99987924,2.9265075e-06,2.1737908e-07,1.3999991e-06,0.99999547
DME-8525575-6,3,3.2210357e-06,1.3850523e-05,1.1006947e-05,0.999972,6.25178e-06,3.0518317e-05,0.00048098073,0.9994822,0.030908352,0.0003219772,0.00042792025,0.96834177,0.00040058335,1.6923042e-07,6.2363006e-06,0.9995931
DME-8525575-7,3,0.00012682825,2.5250004e-06,4.6318632e-06,0.999866,0.0004252835,6.566746e-05,3.5401226e-05,0.99947363,0.00019899503,0.0004616886,0.00046465607,0.9988747,8.973148e-05,4.003802e-06,4.414462e-05,0.9998622
DME-8525575-8,3,0.0009775306,0.0008741926,5.486716e-05,0.9980934,7.737617e-06,2.1417868e-08,3.5700923e-06,0.9999887,0.0018902441,0.007424661,0.00087141234,0.98981375,7.564056e-06,5.6865946e-07,1.5554672e-06,0.99999034
DME-8589279-1,3,0.000117132455,0.96610385,3.6630325e-05,0.033742417,0.00033533113,0.0028658893,0.009703864,0.98709494,0.00087157293,0.00036519422,0.0006165613,0.99814665,0.00019210952,0.027785175,0.008401686,0.963621
DME-8602716-1,3,0.049135845,0.0038977154,0.0004179417,0.94654846,6.3094994e-06,1.3293568e-05,0.009910724,0.9900697,0.18168837,0.014238793,0.0988506,0.70522225,5.9192294e-05,5.743288e-07,0.0011105464,0.99882966
DME-8602716-2,3,0.024135243,0.00093212666,0.000961484,0.9739711,0.0370318,0.00011804432,6.081438e-05,0.9627893,0.17479217,0.0723619,0.13618304,0.61666286,5.0113205e-05,4.10443e-07,7.61681e-05,0.9998733
DME-8602716-3,3,1.1125121e-06,2.2628335e-06,0.00021594684,0.9997807,1.1586101e-05,1.0994982e-07,4.508643e-07,0.99998784,0.00015342305,1.1006499e-05,0.00016450335,0.9996711,2.3316443e-06,7.14591e-08,6.325244e-05,0.9999343
DME-8602716-4,3,0.00012024337,1.8111788e-05,6.9861766e-05,0.9997918,3.0010242e-06,8.100857e-06,1.6978014e-05,0.999972,0.011635249,0.00012843238,0.0016713887,0.9865649,2.3708242e-05,4.906356e-07,7.398182e-05,0.9999018
DME-8615417-1,3,3.8253647e-06,9.5152694e-07,0.00025049777,0.9997447,3.9440188e-06,4.311851e-05,0.009383554,0.99056935,0.00037451985,0.003462826,0.004221743,0.9919409,1.5878619e-05,1.0280207e-06,0.00053219346,0.99945086
DME-8615417-2,3,1.7262626e-05,1.4797449e-07,0.00012961339,0.999853,0.00067814667,0.00018327072,0.5631368,0.4360017,0.0009293828,0.027853217,0.60963094,0.36158642,5.417782e-05,0.001367993,0.0054100472,0.9931678
DME-8635355-1,3,6.8755974e-09,1.7091425e-09,0.00012881831,0.99987113,1.1802477e-05,3.220008e-08,0.00010616771,0.999882,5.5228293e-06,3.3004342e-06,0.001987487,0.99800366,2.0704609e-05,1.3703398e-06,0.00012469092,0.99985325
DME-8635355-2,3,6.3808514e-08,5.7117037e-11,9.948141e-08,0.99999976,2.5524864e-06,4.6917665e-09,1.9765343e-06,0.99999547,0.0063236305,2.5487523e-05,0.0011314417,0.9925194,1.9287168e-06,2.1300483e-08,4.0512663e-05,0.99995756
DME-8729675-1,3,0.0059442683,5.541343e-05,1.4025736e-05,0.99398637,3.343298e-05,0.0005510722,6.91495e-06,0.9994086,3.846521e-05,0.0003706526,4.1163064e-05,0.9995498,3.1091024e-06,6.0547393e-07,5.1627408e-06,0.9999912
DME-8729675-2,3,0.012435395,7.1169314e-05,1.490822e-06,0.98749185,0.3204333,0.18056975,0.03837616,0.46062076,0.0007187326,0.007597921,0.00044115554,0.9912422,1.5677088e-05,2.0041415e-07,4.8037055e-06,0.9999794
DME-8732456-1,3,6.840707e-08,8.718592e-07,1.1607812e-06,0.99999785,0.0001489605,7.704818e-05,5.404988e-05,0.9997199,0.0029080575,0.0025712599,0.27554268,0.71897805,4.4184964e-07,1.2220137e-07,1.34010525e-05,0.99998605
DME-8766603-1,3,2.4014196e-05,3.645833e-06,2.2657328e-05,0.9999497,8.062308e-06,1.2758521e-07,7.1213767e-06,0.9999846,1.4827078e-05,3.2030523e-05,1.09185485e-05,0.9999422,3.4970926e-06,7.679834e-08,3.000639e-06,0.99999344
DME-8807486-1,3,1.4549107e-06,0.0012559466,1.5533536e-06,0.9987411,3.4672175e-05,1.1543693e-07,3.1785402e-07,0.99996483,0.0072017214,0.021231093,0.0043927636,0.96717435,1.756082e-07,1.2071953e-09,4.8331674e-07,0.9999994
DME-8847144-1,3,3.5035228e-07,0.000119377415,0.0008719034,0.9990085,3.9750053e-06,5.9993205e-08,0.0002043905,0.99979156,0.019216409,0.24942754,0.43048596,0.30087012,0.00049235154,8.225348e-05,0.024103401,0.975322
